Date,Time,Thermocouple #1[C],TC Cold Junction #1[C],Water Level[in],Probe #1 Humidity,Probe #1 Temperature[C],EC[uS/cm],Probe #1 Light Level[lux],PH,Probe #1 Moisture Level,
08/01/21,23:43:23,26.00,27.75,3.00,47.37,26.19,1.62,0.16,3.93,352.00,
08/01/21,23:44:24,26.00,27.69,3.00,47.39,26.10,1.62,0.16,3.92,353.00,
08/01/21,23:45:25,26.00,27.69,3.00,47.43,26.05,1.62,0.16,3.93,352.00,
08/01/21,23:46:25,26.00,27.62,3.00,47.42,26.00,1.62,0.16,3.93,351.00,
08/01/21,23:47:26,26.00,27.56,3.00,47.60,26.03,1.62,0.16,3.93,352.00,
08/01/21,23:48:26,26.00,27.56,3.00,47.62,26.06,1.62,0.16,3.93,352.00,
08/01/21,23:49:26,26.00,27.56,3.00,47.61,26.00,1.62,0.16,3.93,352.00,
08/01/21,23:50:27,26.00,27.50,3.00,47.67,26.00,1.63,0.16,3.92,352.00,
08/01/21,23:51:28,25.75,27.50,3.00,47.69,26.00,1.62,0.16,3.93,352.00,
08/01/21,23:52:28,26.00,27.50,3.00,47.53,25.95,1.63,0.16,3.92,352.00,
08/01/21,23:53:29,26.00,27.44,3.00,47.70,25.88,1.63,0.16,3.93,353.00,
08/01/21,23:54:30,25.75,27.44,3.00,47.86,25.85,1.63,0.17,3.92,353.00,
08/01/21,23:55:30,26.00,27.38,3.00,47.89,25.78,1.63,0.16,3.92,352.00,
08/01/21,23:56:31,25.75,27.38,3.00,47.89,25.79,1.63,0.17,3.92,352.00,
08/01/21,23:57:31,25.75,27.31,3.00,48.13,25.75,1.63,0.16,3.93,352.00,
08/01/21,23:58:32,25.75,27.31,3.00,48.11,25.71,1.63,0.17,3.92,352.00,
08/01/21,23:59:32,25.75,27.25,3.00,48.17,25.70,1.63,0.17,3.92,352.00,
08/02/21,00:00:33,25.75,27.25,3.00,48.06,25.60,1.62,0.16,3.93,353.00,
08/02/21,00:01:34,25.75,27.19,3.00,48.26,25.55,1.63,0.17,3.92,353.00,
08/02/21,00:02:35,25.75,27.19,3.00,48.50,25.52,1.63,0.16,3.92,353.00,
08/02/21,00:03:35,25.75,27.12,3.00,48.45,25.44,1.63,0.17,3.92,352.00,
08/02/21,00:04:36,25.50,27.12,3.00,48.68,25.43,1.63,0.18,3.92,352.00,
08/02/21,00:05:37,25.50,27.06,3.00,48.66,25.38,1.63,0.17,3.92,353.00,
08/02/21,00:06:37,25.50,27.00,3.00,49.05,25.38,1.63,0.16,3.92,352.00,
08/02/21,00:07:37,25.50,27.00,3.00,49.06,25.44,1.63,0.18,3.92,352.00,
08/02/21,00:08:38,25.50,27.00,3.00,49.07,25.43,1.63,0.17,3.92,353.00,
08/02/21,00:09:38,25.75,27.00,3.00,48.90,25.47,1.63,0.17,3.92,352.00,
08/02/21,00:10:38,25.75,27.00,3.00,49.04,25.51,1.63,0.17,3.92,353.00,
08/02/21,00:11:39,25.50,26.94,3.00,49.02,25.51,1.63,0.17,3.92,352.00,
08/02/21,00:12:39,25.50,27.00,3.00,49.04,25.50,1.63,0.17,3.92,353.00,
08/02/21,00:13:39,25.25,26.94,3.00,48.91,25.52,1.63,0.17,3.92,353.00,
08/02/21,00:14:40,25.25,26.94,3.00,49.03,25.54,1.63,0.16,3.93,352.00,
08/02/21,00:15:41,25.50,26.94,3.00,49.11,25.55,1.62,0.17,3.92,352.00,
08/02/21,00:16:42,25.50,26.94,3.00,48.96,25.52,1.63,0.17,3.92,352.00,
08/02/21,00:17:42,25.50,26.88,3.00,49.10,25.48,1.63,0.16,3.92,352.00,
08/02/21,00:18:43,25.50,26.88,3.00,49.15,25.43,1.63,0.16,3.92,353.00,
08/02/21,00:19:43,25.50,26.88,3.00,49.22,25.37,1.63,0.17,3.92,352.00,
08/02/21,00:20:43,25.50,26.81,3.00,49.32,25.33,1.63,0.17,3.92,353.00,
08/02/21,00:21:44,25.50,26.81,3.00,49.36,25.30,1.63,0.16,3.92,353.00,
08/02/21,00:22:44,25.25,26.81,3.00,49.39,25.31,1.63,0.17,3.93,352.00,
08/02/21,00:23:45,25.25,26.75,3.00,49.57,25.33,1.63,0.17,3.92,351.00,
08/02/21,00:24:45,25.25,26.75,3.00,49.52,25.26,1.63,0.17,3.92,353.00,
08/02/21,00:25:46,25.25,26.75,3.00,49.76,25.26,1.63,0.17,3.92,352.00,
08/02/21,00:26:47,25.25,26.75,3.00,49.79,25.27,1.63,0.17,3.93,352.00,
08/02/21,00:27:48,25.25,26.69,3.00,49.66,25.22,1.63,0.17,3.92,352.00,
08/02/21,00:28:48,25.25,26.62,3.00,49.84,25.24,1.63,0.17,3.93,352.00,
08/02/21,00:29:49,25.25,26.62,3.00,49.70,25.22,1.63,0.17,3.92,352.00,
08/02/21,00:30:50,25.25,26.56,3.00,49.65,25.15,1.63,0.17,3.92,353.00,
08/02/21,00:31:51,25.25,26.56,3.00,49.66,25.13,1.63,0.17,3.92,352.00,
08/02/21,00:32:51,25.25,26.56,3.00,49.69,25.09,1.63,0.17,3.92,353.00,
08/02/21,00:33:52,25.25,26.56,3.00,49.89,25.09,1.63,0.17,3.92,352.00,
08/02/21,00:34:53,25.00,26.56,3.00,49.86,25.05,1.63,0.17,3.92,352.00,
08/02/21,00:35:54,25.25,26.50,3.00,49.92,25.05,1.63,0.17,3.93,351.00,
08/02/21,00:36:54,25.00,26.44,3.00,50.00,24.99,1.63,0.17,3.93,352.00,
08/02/21,00:37:55,25.00,26.50,3.00,50.01,25.00,1.63,0.17,3.92,352.00,
08/02/21,00:38:55,25.25,26.44,3.00,50.04,25.05,1.63,0.17,3.92,352.00,
08/02/21,00:39:55,25.00,26.44,3.00,50.12,25.09,1.63,0.17,3.92,352.00,
08/02/21,00:40:56,25.00,26.44,3.00,50.00,25.13,1.63,0.17,3.92,352.00,
08/02/21,00:41:56,25.25,26.44,3.00,50.00,25.10,1.63,0.17,3.92,353.00,
08/02/21,00:42:57,25.00,26.44,3.00,49.91,25.12,1.63,0.17,3.92,354.00,
08/02/21,00:43:57,25.00,26.44,3.00,50.02,25.16,1.63,0.17,3.92,352.00,
08/02/21,00:44:57,25.00,26.38,3.00,49.89,25.15,1.63,0.17,3.92,352.00,
08/02/21,00:45:58,25.25,26.44,3.00,49.86,25.17,1.63,0.17,3.92,353.00,
08/02/21,00:46:58,25.25,26.44,3.00,49.95,25.22,1.63,0.17,3.92,352.00,
08/02/21,00:47:58,25.00,26.44,3.00,49.97,25.24,1.63,0.17,3.93,352.00,
08/02/21,00:48:59,25.25,26.44,3.00,49.97,25.26,1.62,0.17,3.93,352.00,
08/02/21,00:49:59,25.00,26.44,3.00,49.94,25.26,1.62,0.17,3.92,352.00,
08/02/21,00:50:59,25.00,26.44,3.00,49.83,25.30,1.62,0.17,3.93,353.00,
08/02/21,00:52:00,25.00,26.44,3.00,49.61,25.28,1.62,0.17,3.92,351.00,
08/02/21,00:53:00,25.00,26.44,3.00,49.57,25.24,1.62,0.17,3.93,352.00,
08/02/21,00:54:00,24.75,26.44,3.00,49.59,25.23,1.63,0.17,3.92,352.00,
08/02/21,00:55:01,25.00,26.44,3.00,49.71,25.16,1.63,0.17,3.92,352.00,
08/02/21,00:56:01,25.00,26.44,3.00,49.84,25.16,1.63,0.17,3.92,351.00,
08/02/21,00:57:01,24.75,26.38,3.00,49.85,25.12,1.63,0.17,3.92,353.00,
08/02/21,00:58:02,25.00,26.38,3.00,49.87,25.07,1.63,0.17,3.92,352.00,
08/02/21,00:59:02,25.00,26.31,3.00,49.96,24.97,1.63,0.17,3.93,353.00,
08/02/21,01:00:02,24.75,26.31,3.00,50.03,24.97,1.63,0.17,3.92,352.00,
08/02/21,01:01:03,25.00,26.31,3.00,50.14,24.95,1.63,0.16,3.92,352.00,
08/02/21,01:02:03,24.75,26.25,3.00,50.07,24.88,1.63,0.17,3.92,352.00,
08/02/21,01:03:03,25.00,26.25,3.00,50.25,24.92,1.63,0.17,3.92,352.00,
08/02/21,01:04:04,24.75,26.25,3.00,50.12,24.83,1.63,0.17,3.92,352.00,
08/02/21,01:05:04,24.75,26.25,3.00,50.27,24.83,1.63,0.18,3.93,353.00,
08/02/21,01:06:04,24.75,26.19,3.00,50.28,24.86,1.63,0.17,3.92,352.00,
08/02/21,01:07:05,24.75,26.25,3.00,50.27,24.85,1.63,0.17,3.92,352.00,
08/02/21,01:08:05,24.75,26.19,3.00,50.18,24.83,1.63,0.17,3.92,352.00,
08/02/21,01:09:05,24.75,26.19,3.00,50.12,24.76,1.63,0.17,3.92,352.00,
08/02/21,01:10:06,24.75,26.12,3.00,50.20,24.75,1.63,0.17,3.92,353.00,
08/02/21,01:11:06,24.75,26.12,3.00,50.25,24.71,1.63,0.18,3.92,353.00,
08/02/21,01:12:06,24.75,26.06,3.00,50.42,24.71,1.63,0.17,3.92,353.00,
08/02/21,01:13:07,24.75,26.06,3.00,50.31,24.67,1.63,0.17,3.92,352.00,
08/02/21,01:14:07,24.75,26.06,3.00,50.41,24.69,1.63,0.18,3.92,353.00,
08/02/21,01:15:08,24.75,26.06,3.00,50.35,24.65,1.63,0.17,3.92,352.00,
08/02/21,01:16:08,24.75,26.06,3.00,50.39,24.65,1.63,0.17,3.92,353.00,
08/02/21,01:17:09,24.50,26.00,3.00,50.37,24.65,1.63,0.18,3.92,352.00,
08/02/21,01:18:09,24.75,26.06,3.00,50.41,24.64,1.63,0.17,3.92,352.00,
08/02/21,01:19:10,24.50,26.06,3.00,50.48,24.69,1.63,0.18,3.92,353.00,
08/02/21,01:20:10,24.75,26.06,3.00,50.38,24.68,1.63,0.18,3.92,352.00,
08/02/21,01:21:10,24.50,26.06,3.00,50.36,24.73,1.63,0.17,3.92,353.00,
08/02/21,01:22:11,24.50,26.06,3.00,50.28,24.67,1.63,0.17,3.92,352.00,
08/02/21,01:23:12,24.50,26.00,3.00,50.32,24.71,1.63,0.17,3.92,352.00,
08/02/21,01:24:12,24.50,26.06,3.00,50.34,24.73,1.63,0.17,3.92,352.00,
08/02/21,01:25:13,24.50,26.00,3.00,50.24,24.78,1.63,0.17,3.92,352.00,
08/02/21,01:26:14,24.75,26.06,3.00,50.17,24.79,1.63,0.18,3.92,351.00,
08/02/21,01:27:15,24.25,26.06,3.00,50.17,24.82,1.63,0.17,3.93,351.00,
08/02/21,01:28:15,24.50,26.06,3.00,50.03,24.79,1.63,0.17,3.93,352.00,
08/02/21,01:29:16,24.50,26.06,3.00,50.06,24.81,1.63,0.18,3.93,351.00,
08/02/21,01:30:17,24.50,26.06,3.00,49.99,24.78,1.63,0.17,3.92,352.00,
08/02/21,01:31:18,24.50,25.94,3.00,50.07,24.73,1.63,0.17,3.92,353.00,
08/02/21,01:32:18,24.50,26.00,3.00,50.06,24.69,1.63,0.18,3.92,352.00,
08/02/21,01:33:19,24.50,26.00,3.00,50.13,24.73,1.63,0.17,3.93,353.00,
08/02/21,01:34:20,24.25,26.00,3.00,50.16,24.73,1.63,0.17,3.93,352.00,
08/02/21,01:35:20,24.50,26.00,3.00,49.95,24.71,1.63,0.18,3.93,353.00,
08/02/21,01:36:21,24.50,26.06,3.00,50.08,24.76,1.63,0.18,3.92,352.00,
08/02/21,01:37:21,24.50,26.00,3.00,49.94,24.71,1.63,0.18,3.92,353.00,
08/02/21,01:38:21,24.25,25.94,3.00,50.01,24.68,1.63,0.18,3.92,353.00,
08/02/21,01:39:22,24.50,25.94,3.00,50.02,24.68,1.63,0.17,3.93,353.00,
08/02/21,01:40:22,24.50,25.94,3.00,50.10,24.68,1.63,0.17,3.92,352.00,
08/02/21,01:41:22,24.25,26.00,3.00,50.00,24.71,1.63,0.18,3.93,353.00,
08/02/21,01:42:23,24.25,26.00,3.00,50.03,24.72,1.63,0.17,3.93,352.00,
08/02/21,01:43:23,24.25,26.00,3.00,50.02,24.71,1.63,0.18,3.92,351.00,
08/02/21,01:44:23,24.00,26.00,3.00,50.02,24.64,1.63,0.17,3.92,352.00,
08/02/21,01:45:24,24.25,25.94,3.00,50.09,24.60,1.63,0.18,3.92,352.00,
08/02/21,01:46:24,24.25,25.94,3.00,50.14,24.54,1.63,0.18,3.92,352.00,
08/02/21,01:47:24,24.25,25.88,3.00,50.27,24.57,1.63,0.17,3.92,352.00,
08/02/21,01:48:25,24.25,25.88,3.00,50.24,24.45,1.63,0.17,3.93,353.00,
08/02/21,01:49:25,24.50,25.81,3.00,50.62,24.50,1.63,0.17,3.92,352.00,
08/02/21,01:50:25,24.25,25.75,3.00,50.66,24.51,1.63,0.17,3.92,353.00,
08/02/21,01:51:26,24.50,25.75,3.00,50.56,24.50,1.63,0.17,3.92,352.00,
08/02/21,01:52:26,24.50,25.81,3.00,50.69,24.50,1.63,0.17,3.92,352.00,
08/02/21,01:53:26,24.25,25.75,3.00,50.60,24.52,1.63,0.18,3.92,353.00,
08/02/21,01:54:27,24.25,25.69,3.00,50.69,24.51,1.63,0.17,3.92,352.00,
08/02/21,01:55:27,24.50,25.75,3.00,50.73,24.54,1.63,0.18,3.92,352.00,
08/02/21,01:56:27,24.00,25.69,3.00,50.73,24.52,1.63,0.18,3.93,352.00,
08/02/21,01:57:28,24.25,25.75,3.00,50.85,24.54,1.63,0.18,3.93,352.00,
08/02/21,01:58:29,24.50,25.75,3.00,50.74,24.51,1.63,0.18,3.93,352.00,
08/02/21,01:59:29,24.25,25.69,3.00,50.85,24.48,1.64,0.18,3.92,353.00,
08/02/21,02:00:30,24.00,25.69,3.00,50.96,24.52,1.63,0.17,3.92,352.00,
08/02/21,02:01:31,24.25,25.62,3.00,51.08,24.51,1.63,0.18,3.93,353.00,
08/02/21,02:02:32,24.25,25.62,3.00,50.96,24.50,1.63,0.17,3.93,352.00,
08/02/21,02:03:32,24.25,25.62,3.00,50.84,24.50,1.63,0.17,3.92,353.00,
08/02/21,02:04:33,24.25,25.62,3.00,51.03,24.47,1.63,0.18,3.92,352.00,
08/02/21,02:05:34,24.00,25.62,3.00,50.62,24.41,1.63,0.17,3.92,352.00,
08/02/21,02:06:35,24.00,25.56,3.00,50.47,24.35,1.63,0.18,3.92,353.00,
08/02/21,02:07:35,23.75,25.50,3.00,50.56,24.27,1.63,0.18,3.92,353.00,
08/02/21,02:08:35,23.75,25.44,3.00,50.64,24.17,1.63,0.17,3.92,352.00,
08/02/21,02:09:35,23.75,25.38,3.00,50.80,24.09,1.63,0.17,3.92,352.00,
08/02/21,02:10:36,23.75,25.38,3.00,50.75,23.97,1.63,0.17,3.92,352.00,
08/02/21,02:11:37,23.75,25.31,3.00,51.16,23.97,1.63,0.17,3.92,352.00,
08/02/21,02:12:37,23.75,25.25,3.00,51.24,23.99,1.63,0.17,3.92,353.00,
08/02/21,02:13:38,23.75,25.25,3.00,51.46,24.02,1.63,0.17,3.92,352.00,
08/02/21,02:14:38,23.75,25.31,3.00,51.26,24.06,1.64,0.18,3.92,353.00,
08/02/21,02:15:39,23.75,25.19,3.00,51.11,24.02,1.64,0.18,3.92,352.00,
08/02/21,02:16:39,23.75,25.19,3.00,51.05,23.99,1.64,0.17,3.92,353.00,
08/02/21,02:17:39,22.75,25.12,3.00,50.88,23.92,1.64,0.17,3.92,352.00,
08/02/21,02:18:40,23.50,25.12,3.00,51.16,23.96,1.64,0.17,3.92,352.00,
08/02/21,02:19:41,23.50,25.06,3.00,51.17,23.97,1.64,0.17,3.92,352.00,
08/02/21,02:20:41,23.50,25.06,3.00,51.15,23.99,1.64,0.17,3.93,352.00,
08/02/21,02:21:42,23.50,25.12,3.00,51.13,24.05,1.64,0.42,3.92,352.00,
08/02/21,02:22:43,24.00,25.19,3.00,51.42,24.16,1.63,0.42,3.92,352.00,
08/02/21,02:23:44,24.00,25.25,3.00,51.48,24.28,1.64,0.47,3.92,352.00,
08/02/21,02:24:44,24.25,25.31,3.00,51.13,24.40,1.63,0.48,3.93,353.00,
08/02/21,02:25:44,24.25,25.31,3.00,51.00,24.50,1.63,0.48,3.93,353.00,
08/02/21,02:26:45,24.25,25.38,3.00,50.96,24.58,1.63,0.48,3.93,353.00,
08/02/21,02:27:45,24.50,25.44,3.00,50.93,24.68,1.63,0.47,3.93,353.00,
08/02/21,02:28:46,24.75,25.56,3.00,50.75,24.81,1.63,0.47,3.93,352.00,
08/02/21,02:29:47,24.75,25.69,3.00,50.50,24.86,1.63,0.47,3.92,353.00,
08/02/21,02:30:47,24.50,25.75,3.00,50.06,24.89,1.62,0.47,3.93,353.00,
08/02/21,02:31:47,24.50,25.81,3.00,49.74,24.90,1.63,0.17,3.92,353.00,
08/02/21,02:32:48,24.50,25.81,3.00,49.79,24.95,1.63,0.17,3.92,353.00,
08/02/21,02:33:49,24.50,25.88,3.00,49.67,24.96,1.63,0.48,3.92,354.00,
08/02/21,02:34:49,24.50,25.88,3.00,49.35,24.96,1.63,0.47,3.92,352.00,
08/02/21,02:35:50,24.50,25.94,3.00,49.32,24.96,1.62,0.47,3.93,353.00,
08/02/21,02:36:50,24.50,25.94,3.00,49.42,24.97,1.63,0.47,3.92,353.00,
08/02/21,02:37:50,24.25,26.06,3.00,49.39,24.99,1.62,0.47,3.93,353.00,
08/02/21,02:38:51,24.50,26.00,3.00,49.39,25.00,1.62,0.47,3.93,353.00,
08/02/21,02:39:51,24.25,26.06,3.00,49.26,24.97,1.62,0.48,3.93,353.00,
08/02/21,02:40:52,24.50,26.06,3.00,49.29,25.00,1.62,0.47,3.93,353.00,
08/02/21,02:41:52,24.50,26.06,3.00,49.26,25.02,1.62,0.47,3.93,353.00,
08/02/21,02:42:53,24.50,26.12,3.00,49.14,25.05,1.62,0.48,3.93,353.00,
08/02/21,02:43:54,24.50,26.12,3.00,49.16,25.02,1.62,0.17,3.92,354.00,
08/02/21,02:44:54,24.50,26.12,3.00,48.93,24.99,1.62,0.17,3.92,353.00,
08/02/21,02:45:55,24.50,26.19,3.00,48.97,25.00,1.62,0.17,3.92,353.00,
08/02/21,02:46:55,24.50,26.19,3.00,49.02,25.05,1.62,0.17,3.93,353.00,
08/02/21,02:47:56,24.50,26.25,3.00,49.08,25.02,1.62,0.17,3.92,352.00,
08/02/21,02:48:56,24.50,26.25,3.00,49.01,25.02,1.62,0.16,3.93,353.00,
08/02/21,02:49:56,24.50,26.25,3.00,49.00,25.05,1.62,0.16,3.93,353.00,
08/02/21,02:50:57,24.50,26.25,3.00,48.90,25.06,1.62,0.17,3.92,353.00,
08/02/21,02:51:57,24.50,26.31,3.00,48.82,25.07,1.62,0.17,3.93,353.00,
08/02/21,02:52:57,24.50,26.31,3.00,48.65,25.03,1.62,0.17,3.93,352.00,
08/02/21,02:53:58,24.50,26.31,3.00,48.61,25.02,1.62,0.16,3.92,353.00,
08/02/21,02:54:58,24.25,26.25,3.00,48.75,25.02,1.62,0.16,3.93,353.00,
08/02/21,02:55:58,24.50,26.25,3.00,48.66,25.00,1.62,0.16,3.93,353.00,
08/02/21,02:56:59,24.50,26.25,3.00,48.78,25.00,1.62,0.16,3.92,352.00,
08/02/21,02:57:59,24.50,26.25,3.00,48.63,24.96,1.62,0.17,3.93,352.00,
08/02/21,02:58:59,24.50,26.25,3.00,48.80,24.96,1.62,0.17,3.92,353.00,
08/02/21,03:00:00,24.50,26.25,3.00,48.84,24.97,1.62,0.17,3.93,353.00,
08/02/21,03:01:00,24.50,26.25,3.00,49.02,24.97,1.62,0.17,3.93,353.00,
08/02/21,03:02:00,24.50,26.25,3.00,48.97,25.00,1.62,0.17,3.92,352.00,
08/02/21,03:03:01,24.50,26.31,3.00,48.94,25.02,1.62,0.17,3.93,353.00,
08/02/21,03:04:01,24.75,26.25,3.00,48.99,25.00,1.62,0.18,3.93,353.00,
08/02/21,03:05:01,24.50,26.31,3.00,48.90,25.02,1.62,0.17,3.92,352.00,
08/02/21,03:06:02,24.75,26.31,3.00,48.87,25.05,1.62,0.17,3.93,353.00,
08/02/21,03:07:02,25.00,26.31,3.00,48.90,25.07,1.62,0.17,3.93,353.00,
08/02/21,03:08:02,24.75,26.38,3.00,48.84,25.06,1.62,0.17,3.93,353.00,
08/02/21,03:09:03,25.00,26.38,3.00,48.88,25.07,1.62,0.17,3.93,353.00,
08/02/21,03:10:03,25.00,26.38,3.00,48.85,25.09,1.62,0.17,3.93,352.00,
08/02/21,03:11:03,25.00,26.44,3.00,48.80,25.09,1.62,0.17,3.93,352.00,
08/02/21,03:12:04,25.00,26.44,3.00,48.78,25.10,1.62,0.17,3.93,353.00,
08/02/21,03:13:04,25.00,26.44,3.00,48.78,25.10,1.63,0.17,3.93,352.00,
08/02/21,03:14:04,24.75,26.44,3.00,48.75,25.10,1.63,0.17,3.93,353.00,
08/02/21,03:15:05,24.75,26.44,3.00,48.78,25.10,1.63,0.17,3.93,353.00,
08/02/21,03:16:06,24.75,26.50,3.00,48.74,25.10,1.63,0.17,3.93,353.00,
08/02/21,03:17:06,24.75,26.44,3.00,48.76,25.10,1.63,0.17,3.93,353.00,
08/02/21,03:18:07,24.75,26.50,3.00,48.70,25.07,1.63,0.17,3.93,353.00,
08/02/21,03:19:08,24.75,26.44,3.00,48.69,25.05,1.63,0.17,3.92,353.00,
08/02/21,03:20:09,24.75,26.44,3.00,48.80,25.06,1.63,0.17,3.93,353.00,
08/02/21,03:21:09,24.75,26.50,3.00,48.81,25.09,1.63,0.17,3.93,353.00,
08/02/21,03:22:10,24.75,26.50,3.00,48.82,25.05,1.63,0.17,3.93,353.00,
08/02/21,03:23:11,24.75,26.50,3.00,48.74,25.05,1.63,0.17,3.93,353.00,
08/02/21,03:24:11,24.75,26.50,3.00,48.90,25.03,1.63,0.17,3.93,353.00,
08/02/21,03:25:11,24.75,26.50,3.00,48.87,25.02,1.63,0.18,3.93,353.00,
08/02/21,03:26:12,24.50,26.50,3.00,48.90,25.02,1.62,0.17,3.93,353.00,
08/02/21,03:27:13,24.75,26.44,3.00,48.79,24.99,1.63,0.17,3.92,352.00,
08/02/21,03:28:14,24.75,26.50,3.00,48.83,24.97,1.63,0.17,3.93,353.00,
08/02/21,03:29:14,24.75,26.44,3.00,48.84,24.97,1.63,0.17,3.93,353.00,
08/02/21,03:30:14,24.75,26.44,3.00,48.89,24.95,1.62,0.18,3.93,352.00,
08/02/21,03:31:15,24.75,26.44,3.00,48.90,24.95,1.63,0.17,3.93,353.00,
08/02/21,03:32:15,24.75,26.44,3.00,48.84,24.92,1.63,0.17,3.93,353.00,
08/02/21,03:33:16,24.75,26.44,3.00,48.86,24.95,1.63,0.17,3.93,353.00,
08/02/21,03:34:17,24.75,26.44,3.00,48.90,24.93,1.63,0.17,3.93,353.00,
08/02/21,03:35:17,24.75,26.44,3.00,48.83,24.95,1.63,0.17,3.93,353.00,
08/02/21,03:36:18,24.75,26.44,3.00,48.94,24.93,1.62,0.17,3.93,353.00,
08/02/21,03:37:19,24.75,26.44,3.00,48.96,24.93,1.63,0.18,3.93,353.00,
08/02/21,03:38:19,24.75,26.44,3.00,49.03,24.92,1.63,0.17,3.93,353.00,
08/02/21,03:39:20,24.75,26.44,3.00,48.97,24.92,1.63,0.17,3.93,353.00,
08/02/21,03:40:20,24.75,26.44,3.00,48.97,24.93,1.63,0.17,3.93,353.00,
08/02/21,03:41:20,24.75,26.44,3.00,48.96,24.90,1.63,0.18,3.94,353.00,
08/02/21,03:42:21,24.75,26.44,3.00,48.95,24.89,1.63,0.17,3.93,353.00,
08/02/21,03:43:22,24.75,26.44,3.00,48.86,24.89,1.63,0.17,3.93,352.00,
08/02/21,03:44:22,24.75,26.44,3.00,48.91,24.90,1.63,0.17,3.93,352.00,
08/02/21,03:45:23,24.50,26.38,3.00,48.76,24.88,1.63,0.17,3.93,353.00,
08/02/21,03:46:23,24.50,26.38,3.00,48.70,24.85,1.63,0.17,3.93,352.00,
08/02/21,03:47:24,24.50,26.38,3.00,48.89,24.86,1.63,0.18,3.93,352.00,
08/02/21,03:48:24,24.75,26.38,3.00,48.99,24.85,1.63,0.17,3.93,352.00,
08/02/21,03:49:24,24.75,26.38,3.00,48.82,24.83,1.63,0.17,3.93,353.00,
08/02/21,03:50:25,24.75,26.38,3.00,48.91,24.82,1.63,0.17,3.93,353.00,
08/02/21,03:51:25,24.75,26.38,3.00,48.84,24.83,1.63,0.17,3.93,353.00,
08/02/21,03:52:25,24.75,26.38,3.00,48.85,24.82,1.63,0.18,3.93,353.00,
08/02/21,03:53:26,24.50,26.38,3.00,48.76,24.79,1.63,0.17,3.93,352.00,
08/02/21,03:54:26,24.50,26.38,3.00,48.58,24.76,1.63,0.18,3.93,353.00,
08/02/21,03:55:26,24.50,26.31,3.00,48.75,24.75,1.63,0.17,3.94,353.00,
08/02/21,03:56:27,24.50,26.38,3.00,48.72,24.72,1.63,0.17,3.93,353.00,
08/02/21,03:57:27,24.50,26.31,3.00,48.70,24.73,1.63,0.17,3.93,353.00,
08/02/21,03:58:27,24.50,26.31,3.00,48.75,24.72,1.63,0.17,3.93,353.00,
08/02/21,03:59:28,24.50,26.31,3.00,48.71,24.72,1.63,0.17,3.93,353.00,
08/02/21,04:00:28,24.25,26.31,3.00,48.71,24.72,1.63,0.18,3.93,353.00,
08/02/21,04:01:28,24.50,26.31,3.00,48.71,24.72,1.63,0.18,3.93,354.00,
08/02/21,04:02:29,24.50,26.31,3.00,48.68,24.69,1.63,0.17,3.92,352.00,
08/02/21,04:03:29,24.50,26.31,3.00,48.71,24.68,1.63,0.17,3.93,352.00,
08/02/21,04:04:29,24.50,26.31,3.00,48.65,24.69,1.63,0.18,3.93,354.00,
08/02/21,04:05:30,24.50,26.31,3.00,48.59,24.71,1.63,0.17,3.93,353.00,
08/02/21,04:06:30,24.50,26.31,3.00,48.57,24.69,1.63,0.18,3.93,353.00,
08/02/21,04:07:30,24.25,26.25,3.00,48.64,24.65,1.63,0.17,3.93,352.00,
08/02/21,04:08:31,24.50,26.25,3.00,48.59,24.65,1.63,0.17,3.93,353.00,
08/02/21,04:09:31,24.50,26.31,3.00,48.63,24.65,1.63,0.17,3.93,352.00,
08/02/21,04:10:32,24.50,26.25,3.00,48.54,24.64,1.63,0.17,3.93,352.00,
08/02/21,04:11:32,24.50,26.25,3.00,48.55,24.65,1.63,0.18,3.93,353.00,
08/02/21,04:12:32,24.50,26.19,3.00,48.46,24.64,1.63,0.18,3.93,352.00,
08/02/21,04:13:33,24.50,26.19,3.00,48.57,24.62,1.63,0.18,3.93,352.00,
08/02/21,04:14:33,24.25,26.25,3.00,48.65,24.62,1.63,0.17,3.93,353.00,
08/02/21,04:15:33,24.50,26.19,3.00,48.72,24.60,1.63,0.17,3.93,352.00,
08/02/21,04:16:34,24.50,26.25,3.00,48.76,24.61,1.63,0.17,3.93,353.00,
08/02/21,04:17:34,24.50,26.19,3.00,48.74,24.60,1.63,0.18,3.92,353.00,
08/02/21,04:18:35,24.50,26.19,3.00,48.76,24.58,1.63,0.18,3.93,353.00,
08/02/21,04:19:36,24.50,26.19,3.00,48.82,24.58,1.63,0.17,3.93,352.00,
08/02/21,04:20:37,24.50,26.19,3.00,48.82,24.58,1.63,0.17,3.92,353.00,
08/02/21,04:21:37,24.50,26.19,3.00,48.85,24.58,1.63,0.18,3.92,353.00,
08/02/21,04:22:38,24.25,26.19,3.00,48.94,24.57,1.63,0.18,3.92,352.00,
08/02/21,04:23:38,24.50,26.19,3.00,48.94,24.55,1.63,0.18,3.93,352.00,
08/02/21,04:24:39,24.50,26.19,3.00,48.91,24.55,1.63,0.18,3.93,353.00,
08/02/21,04:25:39,24.50,26.19,3.00,49.08,24.54,1.63,0.17,3.93,353.00,
08/02/21,04:26:40,24.25,26.19,3.00,49.11,24.55,1.63,0.18,3.93,353.00,
08/02/21,04:27:40,24.25,26.19,3.00,49.09,24.54,1.63,0.17,3.93,352.00,
